Year	ARK_oder_PS	Leg	Latitude	Longitude	Date	HG_stations	Station	EventNumber	Depth	chl_a	chl_a_fracSmall	chl_a_fracLarge	nameslessVar	POC	PON	comments
2017	PS107		79°35.266	E005°10.334	10/08/2017	N3 shallow	36	PS107_36_01	10	0.642				148.78	25.45	
2017	PS107		79°35.266	E005°10.334	10/08/2017	N3 shallow	36	PS107_36_01	28	1.227				98.7	15.97	
2017	PS107		79°35.266	E005°10.334	10/08/2017	N3 shallow	36	PS107_36_01	35	0.158				33.63	4.79	
2017	PS107		79°35.266	E005°10.334	10/08/2017	N3 shallow	36	PS107_36_01	50	0.071				26.57	3.47	
2017	PS107		79°35.266	E005°10.334	10/08/2017	N3 shallow	36	PS107_36_01	100	0.039				15.92	2.17	
2017	PS107		79°06.491	E004°36.253	10/08/2017	HG III shallow	37	PS107_37_01	10	1.115				214.16	38.18	
2017	PS107		79°06.491	E004°36.253	10/08/2017	HG III shallow	37	PS107_37_01	25	1.65				222.55	35.95	
2017	PS107		79°06.491	E004°36.253	10/08/2017	HG III shallow	37	PS107_37_01	40	0.447				175.77	30.06	
2017	PS107		79°06.491	E004°36.253	10/08/2017	HG III shallow	37	PS107_37_01	50	0.284				53.92	8.49	
2017	PS107		79°06.491	E004°36.253	10/08/2017	HG III shallow	37	PS107_37_01	100	0.063				31.23	4.36	
2017	PS107		79°07.855	E004°54.021	11/08/2017	HG II shallow	42	PS107_42_01	10	0.503				180.7	32.82	
2017	PS107		79°07.855	E004°54.021	11/08/2017	HG II shallow	42	PS107_42_01	25	0.665				102.36	17.02	
2017	PS107		79°07.855	E004°54.021	11/08/2017	HG II shallow	42	PS107_42_01	40	0.815				97.65	14.82	
2017	PS107		79°07.855	E004°54.021	11/08/2017	HG II shallow	42	PS107_42_01	50	0.31				51.96	8.07	
2017	PS107		79°07.855	E004°54.021	11/08/2017	HG II shallow	42	PS107_42_01	100	0.018				20.59	2.94	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I shallow	43	PS107_43_06	10	0.889				225.15	42.71	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I shallow	43	PS107_43_06	20	1.56	0.116	0.352	0.468	228.48	40.11	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I shallow	43	PS107_43_06	35	0.67				84.76	11.77	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I shallow	43	PS107_43_06	50	0.037				26.29	3.58	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I shallow	43	PS107_43_06	100	0.013				15.51	1.49	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I	43	PS107_43_01	250					21.78	2.15	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I	43	PS107_43_01	500					15.75	1.74	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I	43	PS107_43_01	750					19.52	2.11	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I	43	PS107_43_01	1000					13.11	1.2	
2017	PS107		79°09.169	E006°06.832	12/08/2017	HG I	43	PS107_43_01	1200					14.14	1.19	
2017	PS107		79°02.027	E007°00.190	13/08/2017	SV IV shallow	44	PS107_44_03	10	0.939				129.74	24.85	
2017	PS107		79°02.027	E007°00.190	13/08/2017	SV IV shallow	44	PS107_44_03	20	0.788	0.167	0.587	0.754	112.87	18	
2017	PS107		79°02.027	E007°00.190	13/08/2017	SV IV shallow	44	PS107_44_03	30	0.243				53.66	8.42	
2017	PS107		79°02.027	E007°00.190	13/08/2017	SV IV shallow	44	PS107_44_03	50	0.033				19.08	2.6	
2017	PS107		79°02.027	E007°00.190	13/08/2017	SV IV shallow	44	PS107_44_03	100	0.014				12.91	1.7	
2017	PS107		79°00.278	E008°21.778	14/08/2017	SV III shallow	45	PS107_45_01	10	1.038				206.8	40.53	
2017	PS107		79°00.278	E008°21.778	14/08/2017	SV III shallow	45	PS107_45_01	25	0.657	0.146	0.276	0.422	88.59	16.13	
2017	PS107		79°00.278	E008°21.778	14/08/2017	SV III shallow	45	PS107_45_01	40	0.354				80.97	9.84	
2017	PS107		79°00.278	E008°21.778	14/08/2017	SV III shallow	45	PS107_45_01	50	0.157				38.26	6.08	
2017	PS107		79°00.278	E008°21.778	14/08/2017	SV III shallow	45	PS107_45_01	100	0.051				29.43	4.82	
2017	PS107		78°59.011	E009°30.468	14/08/2017	SV II shallow	47	PS107_47_01	5	0.789				161.71	20.36	
2017	PS107		78°59.011	E009°30.468	14/08/2017	SV II shallow	47	PS107_47_01	15	2.476	0.099	0.25	0.349	225.87	36.81	
2017	PS107		78°59.011	E009°30.468	14/08/2017	SV II shallow	47	PS107_47_01	20	0.862				86.405	13.37	
2017	PS107		78°59.011	E009°30.468	14/08/2017	SV II shallow	47	PS107_47_01	50	0.045				50.165	5.31	
2017	PS107		78°59.011	E009°30.468	14/08/2017	SV II shallow	47	PS107_47_01	100	0.031				149.245	4.63	
2017	PS107		79°01.783	E011°06.043	15/08/2017	SV I shallow	48	PS107_48_1	10	0.516				138.88	21.42	
2017	PS107		79°01.783	E011°06.043	15/08/2017	SV I shallow	48	PS107_48_1	35	1.341	0.377	0.498	0.875	135.66	22.68	
2017	PS107		79°01.783	E011°06.043	15/08/2017	SV I shallow	48	PS107_48_1	40	0.792				105.01	16.34	
2017	PS107		79°01.783	E011°06.043	15/08/2017	SV I shallow	48	PS107_48_1	50	0.388				58.8	9.01	
2017	PS107		79°01.783	E011°06.043	15/08/2017	SV I shallow	48	PS107_48_1	100	0.045				30.98	4.15	
