season,regime,trophicLevel,cellDensity,cellDensitySD,cellDensitySE,ESD,cellVolume,cellDensityCImin,cellDensityCImax,scenario,NperCell_MDL,NperCell_Verity,NperCell_Montagnes,NperCell_Moal,Ndensity_MDL,Ndensity_Verity,Ndensity_Montagnes,Ndensity_Moal
autumn,cold,heterotroph,234789.448540318,27776.5216052081,2777.65216052081,5.35759652618803,80.5209027567734,229345.250305697,240233.646774938,S4,4.89777058594464,3.80065316058481,1.53205014700263,2.57945229774515,1.14994485495093,0.892353259666723,0.359709209150859,0.605628182523639
autumn,cold,heterotroph,215127.438216473,25412.9213449754,2541.29213449754,5.41963457010602,83.3505817426231,210146.505632858,220108.370800088,S4,5.04351641544359,3.91699699736762,1.58715002702753,2.65520159815722,1.08499876605711,0.842653529545313,0.341439519379639,0.571206717759847
autumn,cold,heterotroph,195222.530187421,22942.2385947566,2294.22385947566,5.48239098071593,86.2797017790427,190725.851422849,199719.208951993,S4,5.19359928900037,4.03690229787402,1.64423156332178,2.73317538495267,1.01390759397824,0.788094280710379,0.320991046005697,0.533577414096438
autumn,cold,heterotroph,176148.311475482,20462.2793523735,2046.22793523736,5.545874076312,89.3117574400058,172137.704722417,180158.918228547,S4,5.34814826657657,4.16047808398435,1.70336602576052,2.81343898335091,0.942067286677989,0.732861189424591,0.300045049262418,0.49558252635656
autumn,cold,heterotroph,158952.995992265,18084.8394850032,1808.48394850032,5.61009227150982,92.4503661063877,155408.367453205,162497.624531326,S4,5.50729624864672,4.28783671490637,1.76462724742584,2.89605963693973,0.87540123853936,0.681564492160001,0.280492787787921,0.460337355863842
autumn,cold,heterotroph,144606.264305561,15954.8623804896,1595.48623804896,5.67505407836157,95.6992722816646,141479.111278985,147733.417332137,S4,5.67118009048262,4.41909398933591,1.82809171679198,2.98110656401086,0.820088167088763,0.639028673413024,0.264353513973227,0.431086683718396
autumn,cold,heterotroph,133951.739558877,14276.3689678196,1427.63689678196,5.74076810748441,99.0623520592789,131153.571241184,136749.907876569,S4,5.83994071983863,4.55436925074495,1.89383867322603,3.06865101555007,0.782270218343104,0.610065683730745,0.253682984722502,0.411051141632045
autumn,cold,heterotroph,127667.108037008,13315.9888566761,1331.59888566761,5.80724306920171,102.543617746994,125057.1742211,130277.041852917,S4,6.01372325813884,4.69378549589261,1.9619502059232,3.15876633493003,0.76775465690148,0.599242020006664,0.250476508902828,0.403270562945177
autumn,cold,heterotroph,126232.765125626,13324.8100233537,1332.48100233537,5.87448777469765,106.147222653762,123621.102361048,128844.427890203,S4,6.19267714527065,4.83746948665793,2.03251135640036,3.25152801935634,0.781718759577779,0.610647149511671,0.256569528667653,0.410449372766799
autumn,cold,heterotroph,129908.966918397,14388.3297232772,1438.83297232772,5.94251113718509,109.87746604481,127088.854292635,132729.079544159,S4,6.37695626809171,4.98555186529596,2.10561022467567,3.34701378311781,0.82842380087159,0.647667892338685,0.27353764902043,0.43480710282647
autumn,cold,heterotroph,138721.066695477,16382.4319567216,1638.24319567216,6.01132217308707,113.73879827086,135510.11003196,141932.023358995,S4,6.56671909276112,5.13816727322205,2.181338079267,3.44530362269435,0.91094227723738,0.712772045001155,0.302597545179382,0.477936193629953
autumn,cold,heterotroph,152452.448810513,19102.790696911,1910.2790696911,6.08093000323184,117.735826077603,148708.301833918,156196.595787107,S4,6.7621288010083,5.29545447343227,2.25978947114638,3.54647988377675,1.03090309488581,0.807305002039332,0.344510438672479,0.540669542938987
autumn,cold,heterotroph,170644.982420929,22389.962189828,2238.9962189828,6.15134385406191,121.873318101753,166256.549831723,175033.415010135,S4,6.96335343045707,5.45755647667137,2.34106235179283,3.65062733025459,1.18826132373106,0.931304629022812,0.399490543867986,0.622961236596658
autumn,cold,heterotroph,192607.155684925,26153.7892211783,2615.37892211783,6.22257305885692,126.156210560249,187481.012997574,197733.298372276,S4,7.17056601912522,5.62462067146286,2.42525819549088,3.75783321523013,1.38110232559469,1.08334218933709,0.467122082835052,0.723785567123813
autumn,cold,heterotroph,217430.771163194,30333.5631620963,3033.35631620963,6.29462705897084,130.589613139392,211485.392783423,223376.149542965,S4,7.38394475422432,5.79679895811956,2.51248212602762,3.86818735411758,1.60549680213742,1.26040246774194,0.546290926195927,0.8410629594095
autumn,cold,heterotroph,244018.291145202,34840.25578636,3484.025578636,6.36751540508331,135.178815090927,237189.601011075,250846.981279328,S4,7.60367312538715,5.97424788685644,2.60284304794632,3.98178219988904,1.85543532248367,1.45782576022854,0.63514131267903,0.971627688129306
autumn,cold,heterotroph,271124.066155679,39511.4044849907,3951.14044849907,6.44124775846567,139.929291542369,263379.83087662,278868.301434737,S4,7.82994008245508,6.15712880013124,2.69645378252057,4.0987129205302,2.12288519291055,1.66934579613582,0.731073513717838,1.11125971301896
autumn,cold,heterotroph,297412.649184456,44097.9444606325,4409.79444606325,6.5158338922615,144.846710029073,288769.452070172,306055.84629874,S4,8.06294019796057,6.34560797934236,2.79343120861871,4.21907747877051,2.39802040449129,1.88726407982223,0.830801776069826,1.25480701007561
autumn,cold,heterotroph,321535.269675088,48287.0312209342,4828.70312209342,6.59128369278204,149.936937255869,312071.011555785,330999.527794391,S4,8.30287383444502,6.53985679601752,2.89389640863442,4.34297671415492,2.66966677743651,2.10279461854395,0.930489762162036,1.39642018897843
autumn,cold,heterotroph,342221.337944497,51749.9081628152,5174.99081628152,6.66760716081662,155.206046096305,332078.355944585,352364.319944408,S4,8.54994731675533,6.74005186763035,2.99797481966569,4.47051442752558,2.92597441009497,2.30658956795576,1.0259709539099,1.52990542868798
autumn,cold,heterotroph,358376.686631385,54197.1268036091,5419.71268036092,6.74481441295827,160.660322837864,347754.049777878,368999.323484892,S4,8.80437310946782,6.94637521818692,3.10579639013089,4.60179746798465,3.15528206283754,2.48941893479219,1.11304501964682,1.64917692912504
autumn,cold,heterotroph,369175.867993148,55425.5428677323,5542.55428677323,6.82291568294462,166.306274681789,358312.461591072,380039.274395223,S4,9.06636999959169,7.15901444372796,3.21749574201751,4.73693582241073,3.34708501414629,2.64293537123875,1.18782178332357,1.74876239386632
autumn,cold,heterotroph,374133.895403279,55348.1397204966,5534.81397204966,6.90192132301443,172.150637506477,363285.660018062,384982.130788496,S4,9.33616328470941,7.37816288289749,3.33321233896615,4.87604270760421,3.49297513782941,2.76042082029833,1.24706771658368,1.82429285234872
autumn,cold,heterotroph,373144.363004361,54005.0138890501,5400.50138890501,6.98184180527969,178.200383903685,362559.380282107,383729.345726614,S4,9.61398496671561,7.60401979273262,3.45309066039962,5.01923466513847,3.5874042963386,2.83739712183176,1.28850131487112,1.8728991218925
autumn,cold,heterotroph,366475.819704941,51559.5464751519,5155.95464751519,7.06268772311377,184.462731497152,356370.148595811,376581.490814071,S4,9.9000739513213,7.83679052983477,3.57728038191453,5.16663165899666,3.62813771645001,2.87199423327712,1.31098676027653,1.8934455723443
autumn,cold,heterotroph,354725.370491297,48285.85948896,4828.585948896,7.14446979255551,190.945151553551,345261.34203146,364189.398951133,S4,10.1946762534947,8.07668673708664,3.70593656216069,5.31835717607559,3.61631031105971,2.8650056951552,1.31458972002969,1.88655621968846
autumn,cold,heterotroph,338735.856763042,44550.2992196695,4455.02992196695,7.22719885372964,197.655377896059,330003.998115987,347467.715410097,S4,10.4980452090155,8.323926536085,3.83921983644154,5.47453832964117,3.55606433821302,2.81961238683337,1.30048142059869,1.85442243147311
autumn,cold,heterotroph,319489.026725532,40781.0731885007,4078.10731885007,7.31088587228359,204.601416131151,311495.936380586,327482.117070479,S4,10.810441692325,8.57873472546406,3.97729661727736,5.63530596582187,3.45381749475402,2.74081160797504,1.2707026252527,1.80041841832102
autumn,cold,heterotroph,297991.069463025,37410.8227758973,3741.08227758973,7.39554194084104,211.791553199662,290658.548198949,305323.590727101,S4,11.1321343408576,8.8413429852898,4.12033930218176,5.80079477322959,3.31727661763823,2.63464125167592,1.22782431520768,1.72858503821021
autumn,cold,heterotroph,275168.528580283,34779.6380976524,3477.96380976524,7.48117828047217,219.234367263481,268351.719513143,281985.337647423,S4,11.4633997860498,9.1119900877113,4.2685264889108,5.97114339579968,3.15436685165486,2.50733290487364,1.17456415315955,1.64307074216407
autumn,cold,heterotroph,251791.579969424,33020.0597560509,3302.0059756051,7.56780624218104,226.938737939695,245319.648257238,258263.51168161,S4,11.8045228912215,9.39092211406019,4.4220431984534,6.1464945489446,2.97227946956589,2.36455511646902,1.11343324363163,1.54763557375221
autumn,cold,heterotroph,228437.292616112,31998.416900396,3199.8416900396,7.65543730841015,234.913856894372,222165.602903635,234708.98232859,S4,12.1557969965375,9.67839267859605,4.58108110604176,6.32699513911879,2.77683735548009,2.21090582037409,1.04648976511901,1.4453216399756
autumn,cold,heterotroph,205497.548139513,31376.4913172915,3137.64913172915,7.74408309456241,243.169238808641,199347.755841323,211647.340437702,S4,12.5175241712576,9.97466315910084,4.74583878046978,6.51279638689442,2.57232052597052,2.04976882271275,0.975258233251953,1.33836368903868
autumn,cold,heterotroph,183225.956520131,30756.0910801161,3075.60910801161,7.83375535054075,251.714732730144,177197.762668428,189254.150371834,S4,12.8900154734939,10.2800029345323,4.91652193201872,6.70405395365182,2.36178541469021,1.88356337070944,0.900834433746334,1.22835669822042
autumn,cold,heterotroph,161808.21081187,29809.232463276,2980.9232463276,7.92446596230557,260.560533823393,155965.601249068,167650.820374672,S4,13.2735912176968,10.5946896299523,5.09334366929935,6.90092807198996,2.14777604598367,1.71430777312966,0.824144826179293,1.1166268242701
autumn,cold,heterotroph,141434.330030173,28344.4035703638,2834.44035703638,8.01622695345021,269.717195533073,135878.826930382,146989.833129965,S4,13.6685812501015,10.9190093689527,5.2765247653314,7.10358367996697,1.9332066315711,1.54432277469101,0.746281745072264,1.0046905985894
autumn,cold,heterotroph,122351.486515953,26319.6075148041,2631.96075148041,8.10905048679465,279.195642174782,117192.843443051,127510.129588854,S4,14.0753252323711,11.2532570338082,5.46629393319252,7.31219055928257,1.7221369653761,1.37685272623254,0.668809188459239,0.894657384616137
autumn,cold,heterotroph,104882.571633549,23829.1861481077,2382.91861481078,8.2029488659977,289.007181968234,100212.05114852,109553.092118578,S4,14.4941729336797,11.5977365335937,5.6628881115809,7.52692347751857,1.5201861309857,1.21640043277167,0.593938268015655,0.789443090811081
autumn,cold,heterotroph,89405.9941152534,21086.3346955864,2108.63346955864,8.2979345371878,299.163520528489,85273.0725149184,93538.9157155883,S4,14.9254845314876,11.9527610805079,5.86655276064805,7.7479623345564,1.33442778218948,1.06864848682492,0.524504981595323,0.692714274888554
autumn,cold,heterotroph,76303.0453687218,18416.0275268956,1841.60275268956,8.3940200906128,309.676774831281,72693.5039734503,79912.5867639933,S4,15.3696309212671,12.3186534746564,6.07754216847122,7.97549231329442,1.17274964548595,0.93995077495827,0.463734975811179,0.608554351819196
autumn,cold,heterotroph,65887.5366107361,16253.6017014089,1625.36017014089,8.49121826230872,320.559487669123,62701.8306772599,69073.2425442122,S4,15.8269940354442,12.6957463975525,6.29611976854797,8.20970403479125,1.04280164894823,0.836491455569364,0.414835821755783,0.540917175155616
autumn,cold,heterotroph,58336.5729092242,15082.2399829653,1508.22399829653,8.58954193578794,331.824642615437,55380.453872563,61292.6919458854,S4,16.2979671718321,13.0843827146022,6.52255846870942,8.45079371796516,0.950767550191728,0.763298046202584,0.380503707664545,0.492990343868888
autumn,cold,heterotroph,53640.7549837313,15196.8816845112,1519.68816845112,8.68900414374688,343.485679514542,50662.1661735671,56619.3437938956,S4,16.7829553318374,13.4849157868485,6.75714099186275,8.6989633439831,0.900250394858,0.723341063698589,0.362458144335037,0.466618961347058
autumn,cold,heterotroph,51587.1236465031,16443.9147136037,1644.39147136037,8.78961806979346,355.55651051601,48364.1163626368,54810.1309303694,S4,17.282375568731,13.8977097922593,7.00016022898853,8.95442082547751,0.891548045369429,0.716942873456496,0.361118131278165,0.461932814306731
autumn,cold,heterotroph,51779.796461932,18329.8119716693,1832.98119716693,8.89139705019461,368.051536672489,48187.1533154848,55372.4396083792,S4,17.7966573462821,14.3231400568501,7.25191960483336,9.21738018073214,0.921507295093231,0.74164927683944,0.375502921096566,0.477274069670556
autumn,cold,heterotroph,53693.2881159666,20348.3071782928,2034.83071782928,8.99435457564394,380.985665120823,49705.0199090212,57681.556322912,S4,18.3262429080652,14.7615933959427,7.51273345675481,9.48806171298334,0.983996240545936,0.792598487259102,0.403383362031998,0.509445231217286
autumn,cold,heterotroph,56744.570206195,22158.742581161,2215.8742581161,9.09850429304992,394.374326866939,52401.4566602874,61087.6837521026,S4,18.8715876577561,15.2134684658708,7.78292742719119,9.76669219498654,1.0708601307479,0.863281729441341,0.441638871801971,0.55420675094071
autumn,cold,heterotroph,60364.962609755,23619.6849794324,2361.96849794324,9.20386000734478,408.233495195751,55735.5043537862,64994.4208657237,S4,19.4331605507444,15.6791761264513,8.06283887024662,10.053505059003,1.17308201003505,0.946472880624996,0.486712966930916,0.606879456983701
autumn,cold,heterotroph,64054.1280365215,24766.4776418913,2476.64776418913,9.31043568331434,422.579704728011,59199.8984187108,68908.3576543322,S4,20.0114444974002,16.1591398145517,8.35281727289871,10.3487405923658,1.28181562803221,1.03505961064135,0.535032427063922,0.662879554920148
autumn,cold,heterotroph,67405.8680465297,25747.8441020567,2574.78441020567,9.41824544744901,437.430071146872,62359.2906025266,72452.4454905328,S4,20.6069367783404,16.6537959290932,8.65322469135503,10.6526461387886,1.38902846132399,1.12256357087029,0.58327812172245,0.718050859977558
autumn,cold,heterotroph,70106.5229379614,26722.1541393096,2672.21541393096,9.52730358981624,452.802311617672,64868.9807266567,75344.0651492661,S4,21.2201494720526,17.1635942278389,8.96443620310287,10.9654763055864,1.48767089570942,1.20327991243185,0.628465452298723,0.768751416143262
autumn,cold,heterotroph,71917.0633107219,27748.8043688627,2774.88043688627,9.63762456595468,468.714765925332,66478.2976544248,77355.828967019,S4,21.8516098952442,17.6889982363285,9.28684037521711,11.2874931769816,1.57150361227747,1.27214080606529,0.667882287221057,0.811763361428329
autumn,cold,heterotroph,72654.9949324765,28735.9100332264,2873.59100332264,9.74922299879023,485.18641835455,67022.7565659641,78287.2332989889,S4,22.5018610562948,18.2304856693313,9.62083974951046,11.6189665336744,1.63487260101639,1.32453584392185,0.69900206324685,0.844175954624724
autumn,cold,heterotroph,72189.8342390094,29473.79050451,2947.379050451,9.86211368057427,502.236920338919,66412.9713001255,77966.6971778934,S4,23.1714621222025,18.7885488651999,9.96685134513217,11.96017407886,1.67274400967728,1.35634222817031,0.71950534648994,0.863402984222599
autumn,cold,heterotroph,70457.4336954545,29722.0376838033,2972.20376838033,9.9763115748444,519.88661390599,64631.914309429,76282.9530814799,S4,23.8609888994255,19.363695233521,10.3253071792426,12.3114016708849,1.68118404328925,1.3643162730148,0.727494645966687,0.867429766924481
autumn,cold,heterotroph,67487.9065237755,29295.5639700334,2929.55639700334,10.0918318184078,538.156555946234,61745.9759856489,73229.837061902,S4,24.5710343290322,19.956447716469,10.6966548064137,12.6729435627341,1.6582476679902,1.34681887803568,0.721894839692342,0.85527043054288
autumn,cold,heterotroph,63434.0852109181,28117.9484961998,2811.79484961998,10.2086897233477,557.068543334878,57922.9673056629,68945.2031161732,S4,25.3022089965859,20.5673452642822,11.0813578774289,13.0451026485516,1.60502248151389,1.30467073205685,0.702935799849505,0.827504152993395
autumn,cold,heterotroph,58585.523292818,26238.0989629068,2623.80989629068,10.3269007790526,576.645138936571,53442.8558960883,63728.1906895477,S4,26.0551416572021,21.1969433252942,11.4798967181803,13.4281907174006,1.52645410845569,1.24183401692057,0.672555756582095,0.786697580054677
autumn,cold,heterotroph,53357.3073937023,23820.1138590396,2382.01138590396,10.4464806542702,596.909698523914,48688.5650773305,58026.0497100741,S4,26.8304797762311,21.8458143509663,11.8927689293854,13.8225287144755,1.43160215694088,1.16563383159026,0.634566127527486,0.737532913576544
autumn,cold,heterotroph,48251.0409793028,21121.174611766,2112.1174611766,10.5674451991832,617.886398641958,44111.2907553967,52390.7912032089,S4,27.6288900860287,22.514548316379,12.3204900078729,14.2284470099844,1.33312270775362,1.0863503934441,0.594476468254968,0.686537379750593
autumn,cold,heterotroph,43793.7585070244,18472.7434703615,1847.27434703615,10.6898104475112,639.600265451933,40173.1007868336,47414.4162272153,S4,28.4510591592963,23.2037532566573,12.7635939902132,14.6462856759285,1.24597881409129,1.01617956657863,0.558965752889105,0.641415897916505
autumn,cold,heterotroph,40466.2676826852,16269.9423110538,1626.99423110538,10.8135926186351,662.077204588597,37277.3589897186,43655.1763756517,S4,29.2976939994816,23.9140558198162,13.2226341194957,15.0763947710092,1.18556832786842,0.967712584183356,0.535070651749719,0.610085426493492
autumn,cold,heterotroph,38634.2652870918,14934.9974911103,1493.49974911103,10.9388081197478,685.344032066844,35707.0057788342,41561.5247953494,S4,30.1695226487481,24.6461018365297,13.6981835360881,15.5191346339012,1.16557734159666,0.952184036645168,0.529219256684502,0.599570364472232
autumn,cold,heterotroph,38494.0826382419,14775.2528498212,1477.52528498212,11.0654735480282,709.428506274431,35598.1330796769,41390.0321968069,S4,31.0672948140365,25.4005569073419,14.1908359932379,15.9748761851391,1.19590701391814,0.977771136648584,0.546263213429439,0.614938204006428
autumn,cold,heterotroph,40041.568482201,15779.2915403269,1577.92915403269,11.1936056928417,734.359361089005,36948.8273402969,43134.3096241051,S4,31.9917825117564,26.1781070078529,14.7012065984106,16.4440012378689,1.28100115031217,1.04821246448933,0.588659370781241,0.658443601687526
autumn,cold,heterotroph,43068.7188871392,17617.5960650679,1761.75960650679,11.3232215379653,760.166340158931,39615.6700583859,46521.7677158925,S4,32.9437807316621,26.9794591124306,15.2299325812895,16.9269028177247,1.41884643141151,1.16197074024034,0.655933685013638,0.729020019086508
autumn,cold,heterotroph,47188.7634204178,19855.6203114138,1985.56203114138,11.4543382638389,786.880232388823,43297.0618393807,51080.4650014549,S4,33.9241081204841,27.8053418370153,15.7776740893976,17.4239854920996,1.6008367123462,1.31209969777076,0.744528929929038,0.822216329227481
autumn,cold,heterotroph,51886.4815925914,22106.6938557208,2210.66938557209,11.5869732498424,814.532908672111,47553.5695968701,56219.3935883127,S4,34.9336076859029,28.6565061016014,16.3451150123326,17.9356657090861,1.81258199215741,1.48688527634872,0.848090509216182,0.930618588665368
autumn,cold,heterotroph,56586.5683908327,24069.7987507485,2406.97987507485,11.7211440765996,843.157359914478,51868.887835686,61304.2489459795,S4,35.973147521473,29.5337258129989,16.9329638356461,18.4623721463696,2.03559697245735,1.67121219555337,0.958178316145285,1.04472228411755
autumn,cold,heterotroph,60729.4403480056,25533.0577199085,2553.30577199085,11.8568685283083,872.787736393507,55724.9610349035,65733.9196611076,S4,37.0436215531173,30.4377985684952,17.5419545254322,19.0045460703678,2.24963840538413,1.84847047249004,1.06531308093966,1.15413544692132
autumn,cold,heterotroph,63841.9993581895,26378.6304857347,2637.86304857347,11.9941645950975,903.459388501536,58671.7877829856,69012.2109333935,S4,38.1459503078365,31.369546381057,18.1728474447304,19.5626417059171,2.43531373507043,2.00269455992614,1.16019091490296,1.24891815923365
autumn,cold,heterotroph,65591.5054437601,26585.3722214637,2658.53722214637,12.1330504754121,935.208908920275,60380.7724883532,70802.238399167,S4,39.2810817052924,32.3298164267317,18.8264303028859,20.1371266168149,2.57650528450947,2.12056133014974,1.23485390569831,1.3208244501085
autumn,cold,heterotroph,65814.0945884775,26219.6875577271,2621.96875577271,12.2735445784252,968.074176277559,60675.035827163,70953.1533497921,S4,40.4499918729477,33.3194818149281,19.5035191390547,20.728482097537,2.66217959122933,2.19289152780674,1.28360645342593,1.36422628144287
autumn,cold,heterotroph,64514.8647835337,25412.247494778,2541.2247494778,12.4156655264779,1002.09440033827,59534.0642745572,69495.6652925102,S4,41.6536859854623,34.3394423822763,20.2049593410793,21.3372035764591,2.68728191908788,2.2154044820345,1.30352021984653,1.37656680359399
autumn,cold,heterotroph,61842.3824744125,24325.9661394162,2432.59661394162,12.5594321575479,1037.3101687834,57074.493111087,66610.2718377381,S4,42.8931991290673,35.3906255107893,20.9316267010086,21.9638010309186,2.65261762609092,2.18864059884693,1.2944616642554,1.35829378394596
autumn,cold,heterotroph,58045.3883910922,23122.414868903,2312.2414868903,12.7048635277465,1073.76349563296,53513.3950767872,62577.3817053972,S4,44.1695971916613,36.4739869710692,21.6844285085787,22.6087994144654,2.56384142406807,2.11714673990735,1.25868107481932,1.31233654306894
autumn,cold,heterotroph,53422.3099313251,21930.0024366831,2193.00024366831,12.8519789138443,1111.49787137069,49124.0294537352,57720.590408915,S4,45.4839777793939,37.590511791326,22.4643046840217,23.2727390966606,2.42985915784028,2.00817197139335,1.20009504722152,1.24328348097267
autumn,cold,heterotroph,48274.4343606476,20815.5874495371,2081.55874495371,13.0007978158264,1150.55831483014,44194.5792205383,52354.2895007569,S4,46.837471160524,38.7412151529975,23.2722289516145,23.9561763157887,2.26105242715744,1.8702102479551,1.12345368895068,1.15647086108864
autumn,cold,heterotroph,42871.3196157238,19767.7691965948,1976.77691965948,13.1513399594769,1190.9914269042,38996.8368531912,46745.8023782564,S4,48.2312412373655,39.9271433137861,24.1092100554346,24.659683644866,2.06773695855017,1.71172932234814,1.03359364996916,1.05719317916169
autumn,cold,heterotroph,37432.7888833252,18706.0553185573,1870.60553185573,13.303625298994,1232.84544614214,33766.4020408879,41099.1757257624,S4,49.6664865471554,41.1493745589515,24.9762930188406,25.3838504713332,1.85915510549618,1.5403358505461,0.93493230366233,0.95018831573931
autumn,cold,heterotroph,32126.8198788946,17519.827238901,1751.9827238901,13.4576740196346,1276.17030630033,28692.9337400701,35560.7060177192,S4,51.1444412927058,42.4090201817224,25.8745604492491,26.1292834908346,1.64310825321746,1.36246695261861,0.831267342998598,0.839450784274619
autumn,cold,heterotroph,27078.3828064352,16119.8201166605,1611.98201166605,13.6135065403896,1321.01769591557,23918.8980635697,30237.8675493006,S4,52.6663764037249,43.7072254937226,26.8051338898379,26.8966072154988,1.42612030128787,1.1835209833262,0.72583967664678,0.728316626375601
autumn,cold,heterotroph,22382.2572995362,14476.2538622963,1447.62538622964,13.7711435166908,1367.4411199718,19544.9115425261,25219.6030565463,S4,54.2336006297213,45.0451708663249,27.769175219863,27.6864644971446,1.21387040357471,1.00821260443166,0.621536824766878,0.619685572089564
autumn,cold,heterotroph,18113.6506755702,12629.0890463358,1262.90890463358,13.9306058431489,1415.49596373404,15638.3492224884,20588.952128652,S4,55.8474616654295,46.4240728038853,28.7678881053378,28.4995170658529,1.01160141172489,0.840909437706817,0.521091475813979,0.516230296553311
autumn,cold,heterotroph,14333.382429585,10672.7636433036,1067.27636433036,14.0919146563223,1465.23955882551,12241.5207554975,16425.2441036725,S4,57.509347309726,47.8451850498282,29.8025195018852,29.3364460843532,0.824303468266128,0.68578333473345,0.427170909385685,0.420490500851936
autumn,cold,heterotroph,11087.9193370446,8727.49819984889,872.749819984889,14.2550913375196,1516.73125162693,9377.32968987417,12798.5089842149,S4,59.2206866590318,49.3097997265918,30.8743612116403,30.1979527186913,0.656634196759735,0.546743081894272,0.342332426697444,0.334832463888734
autumn,cold,heterotroph,8407.01465155821,6910.40557185008,691.040557185008,14.420157515633,1570.03247407937,7052.5751594756,9761.45414364083,S4,60.9829513362275,50.8192485104689,31.9847514961457,31.0847587256553,0.512684565378926,0.42723816680869,0.268896274454545,0.261330022046736
autumn,cold,heterotroph,6302.24645994646,5316.33436189792,531.633436189792,14.5871350700058,1625.20681697545,5260.24492501446,7344.24799487845,S4,62.7976567561382,52.3749038424112,33.1350767472558,31.9976070574522,0.395766309984305,0.330079552330872,0.208825420130447,0.201656805804586
autumn,cold,heterotroph,4768.51885498795,4015.27022566028,401.527022566028,14.7560461333319,1682.32010582601,3981.52589075854,5555.51181921737,S4,64.666363428676,53.9781801758979,34.3267732181329,32.9372624841414,0.308362773293145,0.257395969926706,0.163687865321562,0.157061957187316
autumn,cold,heterotroph,3788.47841190786,3072.66019173694,307.266019173694,14.9269130945898,1741.44047939296,3186.23701432742,4390.7198094883,S4,66.5906783007609,55.6305352630039,35.5613288165001,33.9045122343474,0.252277347176734,0.210755081886769,0.134723326520068,0.128446512666091
autumn,cold,heterotroph,3337.87928309342,2586.37369872181,258.637369872181,15.0997586020101,1802.63847098194,2830.95003814395,3844.8085280429,S4,68.5722561381741,57.3334714798365,36.8402849623866,34.9001666547874,0.228885913158587,0.191372206680374,0.122968423959208,0.116492543253523
autumn,cold,heterotroph,3388.99495267992,2656.83687690897,265.683687690897,15.2746055660776,1865.98709259179,2868.25492480576,3909.73498055408,S4,70.6128009485321,59.0885371925456,38.1652385126879,35.9250598891674,0.239306426009167,0.200250754306777,0.129341800687325,0.121749846639112
autumn,cold,heterotroph,3909.55064219028,3249.60855512742,324.960855512742,15.451477162568,1931.56192202115,3272.62736538531,4546.47391899526,S4,72.7140674466041,60.8973281651496,39.5378437549414,36.9800505770141,0.284279329082139,0.238081188435733,0.15457520244295,0.144575380481595
autumn,cold,heterotroph,4856.22936052742,4231.91208608123,423.191208608123,15.6303968356198,1999.44119303629,4026.7745916555,5685.68412939934,S4,74.8778625632356,62.7614890104568,40.9598144728078,38.0660225730306,0.363624074633122,0.304784185642999,0.198910253644605,0.184857336457651
autumn,cold,heterotroph,6164.13516689782,5496.25816191849,549.625816191849,15.8113883008419,2069.70588870752,5086.8685671618,7241.40176663385,S4,77.1060469991717,64.6827146854024,42.4329260858379,39.1838856875753,0.475292095888071,0.398712996282707,0.26156229192009,0.241534767742487
autumn,cold,heterotroph,7735.95647238643,6955.26529711367,695.526529711367,15.994475548457,2142.4398380257,6372.72447415215,9099.18847062071,S4,79.4005368251202,66.6627520321593,43.9590178661949,40.3345764488873,0.614239096763245,0.515700148050274,0.340065048781741,0.312026527740735
autumn,cold,heterotroph,9436.0588113202,8504.54169914273,850.454169914273,16.1796828464814,2217.72981591407,7769.16863828823,11102.9489843522,S4,81.7633051294277,68.703401366425,45.5399952351007,41.5190588876946,0.771523355809198,0.648289335831323,0.429718073305652,0.391776281454953
autumn,cold,heterotroph,11094.489649425,10007.7733956976,1000.77733956976,16.3670347439419,2295.66564675467,9132.96606386824,13056.0132349817,S4,84.196383714787,70.8065181143288,47.1778321418743,42.7383253448645,0.934115907642718,0.785562182331243,0.523413970380334,0.474159908172356
autumn,cold,heterotroph,12523.4610244,11304.0654377731,1130.40654377731,16.5565560741296,2376.34031155296,10307.8641985965,14739.0578502035,S4,86.7018648454343,72.9740144994461,48.8745735285307,43.9933973027707,1.08580742513459,0.913887226377813,0.612078816668726,0.550949596452192
autumn,cold,heterotroph,13544.6907191912,12232.3805228622,1223.23805228622,16.7482719578914,2459.8500588684,11147.1441367102,15942.2373016722,S4,89.281903046339,75.2078612814565,50.6323378830195,45.285326241076,1.20929576358348,1.01866722070916,0.685799357015087,0.613375738053048
autumn,cold,heterotroph,14021.4170121311,12665.3214773108,1266.53214773108,16.9422078069601,2546.29451964335,11539.0140025782,16503.820021684,S4,91.9387169559321,77.510089548023,52.4533198842894,46.6151945176447,1.28911108999942,1.08680128820046,0.735469871768331,0.653611081433505
autumn,cold,heterotroph,13885.9378070366,12540.4513096084,1254.04513096084,17.1383893273225,2635.77682606736,11428.0093503533,16343.8662637198,S4,94.6745912339691,79.8827925615253,54.3397931424832,47.9841162753259,1.3146454857815,1.10924748936174,0.754558988023753,0.666304454324786
autumn,cold,heterotroph,13153.8178301323,11876.7409604039,1187.67409604039,17.3368425226266,2728.40373461857,10825.9766018931,15481.6590583715,S4,97.4918785261643,82.3281276623222,56.2941130376817,49.3932383753642,1.28239041005055,1.08292919356606,0.740482507806541,0.649709659629841
